drink,/m/0271t,112.566666,112.766666,0.583949506,0.71912533,0.130179405,0.85753572,0.720570028
person,/m/01g317,112.866666,113.566666,0.790138602,0.004479701,0.023661556,0.546419084,0.567953646
tableware,/m/04brg2,112.866666,113.066666,0.513935745,0.396700889,0.439502686,0.580961227,0.726742387
person,/m/01g317,113.266666,115.166666,0.855246603,0.377743632,0.004918384,0.607111096,0.459902018
tableware,/m/04brg2,114.066666,115.566666,0.531189859,0.396700889,0.439010262,0.579991996,0.727746248
person,/m/01g317,114.466666,114.766666,0.852968395,0.024654109,0.024466017,0.628490746,0.603942454
drink,/m/0271t,114.466666,119.666666,0.618219435,0.716250539,0.130179405,0.85179919,0.724458098
tableware,/m/04brg2,114.566666,118.966666,0.568274319,0.845211804,0.233385697,0.991973758,0.526298106
coffee cup,/m/02p5f1q,115.666666,116.666666,0.552924156,0.585490823,0.246359289,0.733462274,0.474938482
tableware,/m/04brg2,116.266666,116.966666,0.521586776,0.588511407,0.246843591,0.736531913,0.474478692
person,/m/01g317,116.466666,116.766666,0.764956355,0.386208475,0.003568687,0.599806845,0.43708545
table,/m/04bcr3,116.666666,116.966666,0.530608237,0.012118887,0.108767554,0.988706052,0.961364031
tableware,/m/04brg2,116.966666,122.066666,0.529784262,0.396700889,0.438914806,0.581208587,0.727270067
bowl,/m/04kkgm,117.066666,117.566666,0.596599877,0.396700889,0.428249717,0.578394115,0.716107607
bottle,/m/04dr76w,117.066666,117.166666,0.556366801,0.716523111,0.130179405,0.848480701,0.715810359
table,/m/04bcr3,118.066666,119.966666,0.565190732,0.011150356,0.087609142,0.989796579,0.96317935
bottle,/m/04dr76w,118.066666,118.066666,0.54404521,0.718544602,0.130179405,0.851564348,0.717972398
tableware,/m/04brg2,118.566666,118.966666,0.509891987,0.717950761,0.071034953,0.91591686,0.669820607
bottle,/m/04dr76w,119.066666,125.166666,0.654459834,0.719331145,0.130179405,0.852614701,0.727390707
wine glass,/m/09tvcd,119.066666,119.366666,0.543314934,0.94230181,0.010201596,1,0.35347873
frying pan,/m/04v6l4,119.366666,119.866666,0.518594801,0.037814509,0.126537859,0.316066027,0.591081977
tableware,/m/04brg2,121.066666,121.266666,0.525626898,0.941582143,0.009649381,0.999302328,0.285806239
tableware,/m/04brg2,121.066666,121.266666,0.525626898,0.480350286,0.239913911,0.730619133,0.48297146
wine glass,/m/09tvcd,121.266666,121.366666,0.526772797,0.940971196,0.005371578,0.999612927,0.349442124
tableware,/m/04brg2,121.366666,121.966666,0.516750574,0.845289111,0.232010588,0.995041013,0.523698032
tableware,/m/04brg2,121.366666,121.366666,0.511502683,0.457872182,0.246663332,0.720321834,0.490227997
person,/m/01g317,122.466666,122.766666,0.779778957,0,0.004314432,0.634878218,0.276894987
table,/m/04bcr3,122.766666,124.666666,0.591983676,0.011417069,0.018798659,0.991040528,0.889999986
frying pan,/m/04v6l4,122.866666,122.866666,0.568784416,0.035768718,0.054189954,0.296598226,0.669820607
tableware,/m/04brg2,123.066666,123.066666,0.512425125,0.943779111,0.008054072,0.99810344,0.2744762
tableware,/m/04brg2,123.266666,123.466666,0.511995554,0.396700889,0.437735289,0.579889297,0.725707531
food,/m/02wbm,123.666666,123.666666,0.521664321,0.09426976,0.395017177,0.291810334,0.58774817
tableware,/m/04brg2,123.966666,123.966666,0.53026408,0.44955489,0.251773983,0.732750773,0.486418039
tableware,/m/04brg2,123.966666,124.166666,0.504560471,0.083933979,0.277867973,0.373292446,0.765002966
food,/m/02wbm,124.966666,124.966666,0.532941878,0.093896367,0.391735166,0.291802049,0.582134187
tableware,/m/04brg2,125.066666,125.166666,0.526081622,0.396700889,0.424161404,0.575259268,0.719139218
bottle,/m/04dr76w,125.266666,125.866666,0.783315301,0.715984583,0.130179405,0.848933995,0.719820976
table,/m/04bcr3,125.266666,125.266666,0.582957566,0.012717947,0.055272814,0.992303133,0.943181753
tableware,/m/04brg2,125.266666,125.866666,0.555665433,0.396700889,0.43845892,0.580916584,0.72583133
dessert,/m/0270h,125.566666,125.566666,0.527380347,0.083933979,0.277867973,0.374040127,0.75221324
tableware,/m/04brg2,125.766666,125.766666,0.516187012,0.591996849,0.251788348,0.733258367,0.475307018
bottle,/m/04dr76w,125.966666,138.966666,0.719739854,0.716106296,0.130179405,0.849610865,0.721520424
table,/m/04bcr3,125.966666,127.666666,0.543480217,0.010584816,0.047902707,0.994811535,0.889999986
person,/m/01g317,126.066666,127.266666,0.947409093,0.015430502,0.011882362,0.619620323,0.668163717
tableware,/m/04brg2,126.566666,127.766666,0.522220969,0.360000014,0.425789386,0.586919069,0.729342043
frying pan,/m/04v6l4,127.766666,127.866666,0.601456404,0.080900997,0.00896097,0.40063262,0.67819804
person,/m/01g317,128.466666,128.766666,0.82180202,0.18527405,0.00236959,0.432182133,0.137553617
person,/m/01g317,128.866666,131.166666,0.812337816,0.008163504,0.000900973,0.62309891,0.246178403
table,/m/04bcr3,129.866666,129.866666,0.547741175,0.011089835,0.045392845,0.991637528,0.933826089
bowl,/m/04kkgm,130.366666,131.466666,0.527180254,0.392486423,0.441799283,0.574429035,0.693762183
tableware,/m/04brg2,130.366666,130.766666,0.511151671,0.590567708,0.251415431,0.736605644,0.476098567
frying pan,/m/04v6l4,131.566666,131.966666,0.505452156,0.042794622,0.030179413,0.296598226,0.669820607
tableware,/m/04brg2,131.666666,131.966666,0.542476594,0.592427671,0.247618422,0.736594081,0.478041679
table,/m/04bcr3,132.066666,132.066666,0.620286167,0.004970487,0.063660838,0.994539618,0.910286844
tableware,/m/04brg2,132.466666,135.866666,0.516174316,0.585320592,0.247973621,0.735527515,0.474323541
table,/m/04bcr3,133.566666,133.566666,0.516069651,0.007814944,0.085271224,0.993082464,0.965276003
coffee cup,/m/02p5f1q,134.266666,134.366666,0.535645247,0.585886776,0.249340594,0.734089077,0.475541562
drink,/m/0271t,134.766666,134.766666,0.646638095,0.720399797,0.130179405,0.854491413,0.722409666
tableware,/m/04brg2,134.966666,140.666666,0.524131298,0.396700889,0.439565629,0.581590295,0.726757765
bowl,/m/04kkgm,135.066666,137.166666,0.528885663,0.396700889,0.426859587,0.577776134,0.714022756
